child_SentrixID	pheno1	pheno2	pheno3	pheno4
CHILD26	-0.0263851955373101	1.12102227651951	-0.0799219333505261	1.05697925052638
CHILD27	-0.0965225364024973	1.0474521391807	0.198325856856089	0.122449611896668
CHILD28	0.0369430456889139	0.956021548766331	0.0697718239622009	1.06856439662179
CHILD29	0.0263772204297262	1.03115407184935	0.129280877831186	1.97207200360153
CHILD30	-0.140772894266527	1.05852576005943	0.106850325733108	1.16551177727312
CHILD31	0.0259321229224098	1.0690762060261	0.0305713880784134	-0.045441682159353
CHILD32	-0.0200181772467703	1.02618440234231	-0.0716365132696283	1.082871805367
CHILD33	1.04605391941505	0.969003347381488	1.09244242695306	0.939127460748477
CHILD34	1.17576107549696	0.892867769244732	1.06217246460699	-0.0365982100509519
CHILD35	1.07249147725153	0.950297262277275	1.0851451627061	-1.02949391048595
CHILD36	0.972231695831713	1.01663627883094	1.2324002607901	-0.0668706357968158
CHILD37	1.09695875028541	NA	0.972148668286789	0.920641103902003
CHILD38	1.00422818553634	-1.0562658238944	0.956825074022507	-0.178727870431768
CHILD39	1.09090504479515	NA	0.932786766273934	-0.991304582966152
CHILD40	1.03974534638126	-0.972227911586981	1.02630225771229	-0.0460016465874092
CHILD41	0.878094491268722	-0.0182219211764149	1.07119033301783	0.959232108504373
CHILD42	0.880624672145511	-0.117968165748473	0.992802318321494	-0.0582115276574792
CHILD43	0.903572502529597	-0.111065072462542	0.901644134291017	-1.06611733289427
CHILD44	0.923301799887938	-0.0242147944120836	0.993993724820518	0.262666794544105
CHILD45	0.955781724212796	0.0470141341765591	1.06816820650324	1.08285266161338
CHILD46	1.0576553886245	0.162304377297414	0.938999453524896	0.0646904434107694
CHILD47	0.934139594161041	0.0584145338078601	0.758352466434742	-1.09326091352326
CHILD48	0.941383448700925	0.00055044114867681	1.00247726630632	0.0903545677052877
CHILD49	0.0610401430393726	2.09320082956796	0.877362822062139	1.23241479645645
CHILD50	-0.0781533955809682	2.00605002149586	1.17902238671919	0.0744700172360298
CHILD51	0.0315067200040446	1.90633417287528	0.914937337874665	-0.86824172855963
CHILD52	0.0145151676900506	1.95547914402922	0.888003848308771	0.103045704909021
CHILD53	0.0189578899496543	-0.18271201936785	0.985975190862943	0.976780950056761
CHILD54	-0.00626836919417356	-0.143805575465254	0.975590810820766	-0.0959769187833578
CHILD55	-0.138723391572001	0.0116349605118754	0.99764010807515	-0.971466194918743
CHILD56	-0.050752235325029	-0.0323512028826409	0.845956099874561	-0.0670171912934755
CHILD57	0.081795370844931	0.940093971647532	1.00451610335719	1.08422433301612
CHILD58	-0.0361930988930426	1.09550931108242	0.909672950665403	-0.0876227350461993
CHILD59	0.043388793663437	1.00440409125367	1.07823396565479	-0.972064224375031
CHILD60	0.0954186596016329	0.930860287321321	0.911658566563575	-0.0416110986906955
CHILD61	0.0728620058799799	1.05184415714426	1.08959634837102	0.926315766332868
CHILD62	-0.0637992750925781	1.05023833092151	1.08700918011387	0.0765068931835283
CHILD63	0.0975315363157842	1.05432815183917	0.966209839193904	-1.06951586338862
CHILD64	-0.0320702131885823	1.04636360130268	1.14218415436997	-0.0445205154128485
CHILD65	1.07554756326366	0.941228371208687	0.090900037982161	1.91857600181381
CHILD66	0.920980127580013	1.11312133582602	0.031060313973417	1.01708178246328
CHILD67	0.994340021771831	0.833166528258007	0.0865144620102536	0.0191785923744399
CHILD68	0.99960127797183	1.1602573908808	-0.00374286088756887	1.04287528934731
CHILD69	0.970713370938931	-0.837572173549656	0.0372286913827694	1.95147679577023
CHILD70	0.947491165091809	-0.946205808310409	0.0444254318302427	0.801573842364292
CHILD71	1.05353695570783	-0.877319187607202	-0.192335149623477	0.152448556783587
CHILD72	1.03822127401739	-1.03805022193243	0.20238680916486	1.03417342830715
CHILD73	0.836948340488009	0.0594840410839367	-0.11093119147177	1.97371488525664
CHILD74	0.82134773621349	-0.09619431767536	0.0986965889902146	0.997967943468698
CHILD75	0.999346043266035	0.109766523205092	NA	-0.118596602571839
CHILD76	0.919806990936581	-0.0179705726803386	0.151182216329669	0.981486494214694
CHILD77	1.21182642170456	-0.0849775308246166	0.203878169392123	1.82609776144508
CHILD78	0.882576517077138	-0.0256930650802881	-0.00270663378400683	0.799926500356113
CHILD79	0.884040370204919	0.178919525108706	0.0965075766279678	0.0155626004110119
CHILD80	NA	0.145641302533133	0.0859399121740688	1.21700799811358
CHILD81	-0.158298248000522	1.91939400287243	-0.0252828918235623	2.07175857585593
CHILD82	0.125445663375445	2.05344661799547	-0.0289591963597523	0.92703897645682
CHILD83	-0.247969453463824	2.0650012191992	0.20436134044248	0.0859629636812771
CHILD84	-0.0412704253240032	2.10285210816086	-0.0363488906732751	0.72639033091427
CHILD85	-0.0473917953688822	-0.0333843648699731	-0.00905100937133552	2.05118835137583
CHILD86	0.15771403525036	0.135690367403851	0.00596434960640427	1.05826642119871
CHILD87	0.0510920314665775	0.0604368011512875	0.0151124105129199	0.0321370926824399
CHILD88	-0.0968329060485354	0.148282239813198	-0.0262893047838559	1.16106619235378
CHILD89	0.0128189206190619	0.976172517086359	0.154428262340686	1.84851471082245
CHILD90	-0.104174992634011	0.831317457900266	-0.113960323583091	1.11669816553294
CHILD91	-0.0151860288193931	1.00392901786586	0.0448041274048459	0.0752992454936951
CHILD92	-0.0662539974571283	0.95456515705431	0.0532272958918724	NA
CHILD93	-0.060788966287332	1.11357705366725	0.041313875812351	2.09548400985969
CHILD94	0.0779777331238231	1.09175199380294	-0.108342120667406	0.910788772527718
CHILD95	0.065768366572252	1.06912116878363	-0.211568660138257	-0.234611435608931
CHILD96	-0.0019668801548945	1.06447497064197	0.0497127505859587	0.922024454634641
CHILD97	0.861584976610997	1.02333846875109	0.942827658582768	0.899244699092358
CHILD98	1.10691165534725	0.895429478102871	1.0652059979799	-0.109956261968611
CHILD99	1.20144845261629	1.14431156440385	1.00925947070363	-1.00977065248343
CHILD100	1.07929978291986	1.15358305435228	0.971510979908527	-0.00115997026629147
CHILD101	1.01176932175892	-1.19616061357363	1.20332505840172	0.953710758917898
CHILD102	1.1106128806387	-1.07263339440978	0.935094041327986	-0.147523842433294
CHILD103	0.950428969775924	NA	0.973110282144108	-0.853710310113244
CHILD104	0.896091792461825	-0.790930252557571	0.853801696377059	0.144581578271483
CHILD105	0.914342791737324	-0.104478387912553	1.07600157024467	1.10404204729486
CHILD106	1.12631482823375	-0.000136180718333822	0.895671480806992	-0.0024949003707976
CHILD107	1.13011344520388	-0.00931518499483529	1.0773784137828	-1.03833994246513
CHILD108	NA	-0.214787711392994	1.13623652245473	-0.0749804237342568
CHILD109	1.05064370713232	-0.115064719308804	1.01042585053767	0.917631503919554
CHILD110	0.959005482424831	-0.0564934278220193	1.01562527110791	-0.00585199137642037
CHILD111	1.13486008123077	-0.00693040059714418	0.833567006564058	-1.04616958732662
CHILD112	0.8776913398849	0.0951296109425782	1.00690265204339	0.0240593418231534
CHILD113	0.22503174024665	2.02020194642177	0.843120203655469	NA
CHILD114	-0.102461434604518	2.21982372570176	1.02438215450149	-0.021431898008834
CHILD115	NA	1.89096692367727	0.801447497396204	-1.02958998115802
CHILD116	0.0295804175809732	2.11100838983817	0.966574722420321	0.0568703319817638
CHILD117	-0.157130294615373	0.0518474576753789	1.06917168807948	0.997755254937394
CHILD118	-0.0850858035069241	-0.00456102908997204	0.997331050653046	0.0395373742095483
CHILD119	0.10514751774283	-0.0535074595496244	1.00847719131917	-0.928456490304296
CHILD120	-0.10771251724309	NA	1.17822529113602	-0.0877601885545222
CHILD121	0.0130087949481171	1.11226529865705	1.08220910769335	0.97506109280548
CHILD122	0.129898277567224	0.943888318104589	1.04669125047338	0.177217043232814
CHILD123	-0.186897917331268	1.05339070631228	1.05765266528902	-0.984237941268527
CHILD124	0.0480914595878801	1.02324906174599	0.95451652707675	0.130831384933748
CHILD125	-0.0895852837115393	0.98935996119985	1.03677597975361	0.944097670122645
CHILD126	-0.0939506915684967	0.928849890384038	1.08122182040165	0.0377783901202053
CHILD127	0.0356785519257173	1.01878083944396	0.960094749773529	-0.970223900282957
CHILD128	-0.040993957718967	0.942408947780209	1.0390565593	0.0567501305151634
CHILD129	0.95886406396267	1.05006671310708	-0.103868035526474	1.9309395711492
CHILD130	1.03985906143436	0.913758516013209	-0.0742079147541384	1.00035844987006
CHILD131	NA	1.00417793782452	0.0944137638648126	0.0364188983052276
CHILD132	1.01494436404269	0.967749519907573	0.1034587288936	1.14821006329377
CHILD133	0.997982957180419	-1.01272935623652	0.150623703588231	2.07031450143941
CHILD134	1.05334911716099	-1.06494906356023	-0.120002128618892	0.900369600745911
CHILD135	1.10222820697742	-1.01739240266176	0.0220206140766286	-0.0443860178882112
CHILD136	0.834363877073973	-0.969791946404886	0.0969671909329932	0.971139574199242
CHILD137	1.27827727165971	0.11713559106152	-0.090099892540272	1.93002460760889
CHILD138	1.02023173903131	0.106510783797317	-0.022205774800481	1.11877909259723
CHILD139	0.955560097359076	-0.0302276557406778	-0.0840052306963904	0.101006920856374
CHILD140	1.17578924756335	0.198797159418194	-0.128181387035848	0.817381214930921
CHILD141	1.07739011889906	-0.0145646892191006	0.00687661375096574	2.08960543609314
CHILD142	1.04884522877275	-0.150099391882758	-0.0521320963688551	0.959611082816066
CHILD143	0.911634467668901	NA	-0.0878025469408214	0.039004493327733
CHILD144	1.06892273834022	0.0523801939700217	-0.0228538619395965	0.913088340065332
CHILD145	-0.0955007610817191	2.10383137476041	-0.0192963776198498	1.880057180873
CHILD146	-0.132655808384317	1.89322262212453	0.0910248604317775	1.09223875032968
CHILD147	0.024457850056153	2.17559415168146	-0.0936594901272541	0.0619713184951202
CHILD148	0.157098727597142	1.97607980950432	-0.109321682581216	1.12015604331185
CHILD149	-0.0895006255894453	-0.0774261605430433	-0.0188935270446405	1.86189554610305
CHILD150	0.0365865591088462	-0.0116837586078473	-0.0439269314720569	1.1009145109013
CHILD151	-0.0650507999215656	-0.0527201275519973	0.00913669529142032	0.0290901497720294
CHILD152	-0.0605801484384353	-0.0243664424585182	0.120988594729289	0.894405545784337
CHILD153	0.00862025133828528	0.977614493205529	0.0392762337948666	2.04428860459017
CHILD154	-0.107652020949007	1.10772879746103	-0.186620506651336	0.977553343321593
CHILD155	-0.0618073991182214	1.07566538039399	-0.0336618648197319	0.126972105526606
CHILD156	-0.00711409769199842	0.966039526135933	0.00174837337079044	0.994864592293239
CHILD157	0.00793131980402915	1.03229223911173	-0.247878492416855	2.02536754967973
CHILD158	0.122931105699609	1.02190669928201	-0.0174190600954859	0.939248299592556
CHILD159	-0.0304278107435348	1.02207339557638	-0.00204936820670592	-0.00293167184507792
CHILD160	-0.051134044725972	1.00639494744568	NA	1.10454107722553
CHILD161	1.0283330124825	0.966547339922428	0.977145609532049	0.947303527216196
CHILD162	1.12550519839368	0.931716865153696	1.14055515075437	-0.086211618519217
CHILD163	1.10886656488539	0.904777529387813	1.00363729847237	-0.94906351515872
CHILD164	0.92547474620843	1.02593585763252	0.934411633262232	-0.0245072000816628
CHILD165	1.05655273684875	-0.737434081648026	0.970903146598913	1.04739178638135
CHILD166	0.90834975889011	-0.925828287819269	0.91876405822734	0.0808657343935607
CHILD167	0.985596484343024	-0.912034083614465	1.03639360916656	-0.904768807597693
CHILD168	1.02699988759299	-0.819812873711525	NA	-0.00654804438087796
CHILD169	1.13546442587851	0.0345404164638677	0.96339723314123	1.03278462504491
CHILD170	1.02681400637361	-0.0919133921634604	0.911640366989121	0.106757239039288
CHILD171	0.759557992929795	0.0377374256470555	1.02728374177275	-0.949822031494125
CHILD172	0.99729733150149	-0.211083307169891	0.941673310376835	0.0854758983995964
CHILD173	1.0868164414224	0.0204981401485612	NA	0.972883192281407
CHILD174	NA	-0.103172392657195	0.930336032707309	-0.129214778055293
CHILD175	1.1014397595376	0.215418839168186	0.954693484668381	-1.04197996408324
CHILD176	1.01223975934094	0.066516084796563	1.0286486837826	0.0953241064458143
CHILD177	0.0454236853398265	1.9806502781788	1.09364553763986	0.973219265744343
CHILD178	0.0626954087094842	2.12155951286077	0.950591065279022	-0.080749509533032
CHILD179	0.0209606595807991	1.93818838887613	1.02563769105818	-1.02692840655964
CHILD180	0.067957020591007	2.02667894568598	0.970855289405132	0.0812006798220571
CHILD181	0.00479350843188585	0.0203327839277639	0.743025180490523	0.925502209986737
CHILD182	0.00669210613098068	0.225401000970707	1.06220175114663	0.201610108169032
CHILD183	0.0959220592204512	-0.000223522310356048	0.857911440994639	-1.00760566276316
CHILD184	0.0682677216670376	-0.0247393595279727	1.02072620510047	-0.0692059740985407
CHILD185	-0.0812013884376577	1.03316223628094	0.936115687540783	0.975188363920201
CHILD186	-0.028393287613807	0.948283702023952	0.90263139915859	0.0245871459804838
CHILD187	-0.0987712454513238	0.915660481710677	1.01805449910956	-1.0561795783388
CHILD188	0.161253119605959	0.849323999367641	0.992529710292243	0.0742881459395791
CHILD189	0.050141946565724	1.06152364356473	0.963786953437372	1.04881954801827
CHILD190	-0.0567863891561343	1.11795955661659	1.06246007606957	0.147953023827027
CHILD191	0.0445151045969894	1.03184029328314	1.012728511818	-0.99470522615867
CHILD192	0.154790518569745	1.06418246980443	0.999864920509319	-0.0492512745855031
CHILD193	0.88879653358848	0.896960727089957	-0.0766573957841807	1.88470698858358
CHILD194	0.846815612244047	0.856173012630663	-0.0109236202165002	1.07075181127392
CHILD195	1.036532654088	1.03076831867713	0.187279344517456	0.0221156823369168
CHILD196	0.951301746490495	0.933491658808123	-0.0705486766182466	1.16697170437664
CHILD197	0.949993166989582	-1.20155862424465	-0.0648181211350801	2.01815749369603
CHILD198	0.995539499608377	-1.07764537282429	-0.142166979886091	0.903173076624182
CHILD199	1.13070851393254	-1.02895114349936	-0.00858408399307513	-0.160158600001124
CHILD200	1.07808005704012	-1.24449240328973	0.0293901177296703	1.09685615592341
CHILD201	1.07557243521983	0.065321618062518	-0.0280255299866815	2.07594126799989
CHILD202	1.01947063726373	0.0875836835484553	0.0893258487323427	0.677332235795143
CHILD203	1.14906498030491	0.0519721349548636	-0.125080845335945	0.190971454277041
CHILD204	0.912380027278164	-7.96882630033256e-05	0.0493835376398865	0.968770864344903
CHILD205	0.975219667091046	0.0889754996056648	-0.0974796564927936	1.98254250557619
CHILD206	1.10914784890915	0.242127548406451	0.0502667744729362	1.09309150129726
CHILD207	1.07239249890721	0.106989870095614	0.146901400718593	0.185292845888012
CHILD208	0.930219042833878	-0.0242155726582708	-0.0645410599014822	0.907449325243481
CHILD209	0.00682777077596855	2.09009061327704	-0.115202199887347	1.9860096840164
CHILD210	0.0897676303601525	1.88521952662484	-0.0141895969636877	0.907391005080378
CHILD211	0.11807076562523	1.77337612579467	0.148350896272448	-0.00155829900778558
CHILD212	0.138994586178334	2.15504976177262	-0.0545295635583265	1.07769762809936
CHILD213	-0.0306428430004483	0.00179226977860247	0.115631310607931	2.12240688599801
CHILD214	-0.0100957060465846	-0.0237857152707158	0.0607548607447807	NA
CHILD215	-0.0535174522760317	0.0668534149704122	-0.0315545974761081	-0.0827052958726754
CHILD216	0.160646628154244	-0.107038818565141	0.131880968898289	1.18880367870531
CHILD217	-0.0354352030259727	0.960486823840902	0.00427139137960381	1.99842983276258
CHILD218	0.00641270532652065	0.834497773313467	0.0268734882695205	0.911121225592738
CHILD219	0.0725074815272127	0.907864918970014	-0.0480301973595762	-0.190899520125632
CHILD220	0.065460355692722	0.83972305314632	NA	0.960018290077553
CHILD221	0.0491839907700572	1.10302796647462	-0.110194759015934	1.8602289208787
CHILD222	0.119285214534897	0.938020034071604	-0.0747490831243864	0.916283840889279
CHILD223	0.0716150297590293	0.908701466717828	0.075187696603492	-0.0408479534101042
CHILD224	0.0809371787780014	1.12950447124251	0.0450028187035272	0.90895696755042
CHILD225	1.19329146664435	1.04072623000437	0.914856047541324	1.03632999211728
CHILD226	1.13446079754208	0.89643792565013	1.00059921440727	0.0878645778127631
CHILD227	0.930536954683139	1.04758397035771	0.954048140727361	-0.963359873189639
CHILD228	0.999751632242065	0.919347738056081	0.898492242348569	-0.0582781727896019
CHILD229	1.17436857893478	-1.18418030690048	1.03072358161602	1.00466762802896
CHILD230	1.07569220160765	-0.859537939248276	1.15533402745729	0.0411885379212538
CHILD231	1.00728912164615	-0.987166537972095	1.08605849345158	-0.8916226110423
CHILD232	1.17980729595225	-0.924293331449542	1.06038937502581	0.057427694417768
CHILD233	1.01504893576504	0.00231690662126253	1.07136207266958	1.21108680408072
CHILD234	0.847860281419918	0.096563466400337	1.07227135830111	-0.144636819471958
CHILD235	0.877706662073634	0.0887518507322516	1.13051394084345	-0.979739884298642
CHILD236	1.02873296460025	0.0253253518694986	0.899600580617679	-0.0841007451212974
CHILD237	1.10253322383143	0.068974576866981	1.00450215623776	1.07873469983191
CHILD238	0.887609475630469	-0.0354313511378319	0.842919076866805	0.0305493966584656
CHILD239	0.848256343403676	-0.116977245433842	0.910955388690031	-0.947630668243612
CHILD240	1.04972183984344	0.0220279049255455	0.949334446622448	0.213672348447156
CHILD241	0.223055512221644	1.98242895148486	0.826260980487929	1.09580622226504
CHILD242	0.0474485499264718	2.07494768873161	1.06808935861841	0.0839205337758861
CHILD243	-0.042304168395617	1.90661877811637	1.01240848343499	-1.06850362465484
CHILD244	-0.139610417838848	2.13318957330003	1.14148715833189	-0.0467645378210142
CHILD245	-0.053333048538363	-0.178724437079063	0.953907239610816	1.10172587650313
CHILD246	0.0407570027684796	0.0346870902481592	1.1909952145299	-0.0148519781909997
CHILD247	0.0289455105652643	-0.0779812420232999	1.09414886310075	-1.12908952727061
CHILD248	0.17829730363816	-0.105788954932433	1.04183425932577	0.00991860100055741
CHILD249	0.0729945187004191	0.903772446501779	0.876723257936722	0.959576871453807
CHILD250	-0.0993524524726252	0.957829380893929	1.05193015927978	-0.0634224327455136
CHILD251	0.0698684108697518	0.813250947523006	0.890512477021124	-0.821341670701182
CHILD252	0.102385602653261	1.04077015421709	1.03152787582916	0.13297615093034
CHILD253	-0.167340888355914	0.985079804035878	0.883453977374013	1.02915513748799
CHILD254	0.0112104265780704	1.07808178697845	0.919879780025379	0.0348563099703865
CHILD255	0.141310392295599	1.03776383726759	1.02577643868746	-1.02765931164066
CHILD256	-0.0512091509942516	1.10564606227803	0.863855863374985	-0.0202825858730811
CHILD257	0.860537566577295	1.0451919542862	0.100688342904434	2.11142156459593
CHILD258	0.929898640647549	1.00644536386608	-0.0481811334241116	1.0281416789372
CHILD259	0.899930274895849	0.86349897128737	-0.0172913177614241	0.0166600261549161
CHILD260	1.01075219384913	1.24729184675224	-0.0906945421236053	1.22221176062344
CHILD261	0.963658062658369	NA	-0.0900794227114088	2.08821641591999
CHILD262	1.05650584370802	-0.916514380287068	0.192892404998948	0.755886568266509
CHILD263	1.08719251788534	-1.03469670978225	0.00847335105131963	0.0424986268261653
CHILD264	1.04308533470363	-0.980631416372486	-0.0807095409259899	0.908490455764513
CHILD265	1.19465891094127	0.0122067539634993	-0.0771477291643499	1.91647352233916
CHILD266	0.971091115083741	-0.0773546455227983	0.0411855582564733	0.920061219709887
CHILD267	0.868732330050083	0.0729652591000989	0.18305226824398	0.148175417135493
CHILD268	1.06057688168835	0.0796468919032622	-0.109755077041768	0.950131581490277
CHILD269	0.85236308365993	-0.0772284366297459	0.154333299597811	2.1007017347134
CHILD270	1.06066976421481	-0.0271078429405839	-0.0674485619765973	0.932238251623224
CHILD271	0.899360427694507	0.21399051767518	-0.0274355333383644	0.0146306202155118
CHILD272	0.922294573644578	0.10016960830243	0.127418676520466	0.934657269663049
CHILD273	-0.0847997444967527	2.12303471835007	-0.0284889026311774	2.02232664996026
CHILD274	-0.0720160904911127	2.08067904269204	-0.129831289573485	1.10844769418378
CHILD275	-0.017195755541884	1.99918380195125	0.0587432009643251	-0.0619707242677063
CHILD276	-0.0465614661162992	2.03950030085544	-0.0719683929871304	1.00121805060431
CHILD277	0.0333702713060844	0.0187285630798991	0.0711762658410245	1.94808465886174
CHILD278	0.112940796600812	0.0885724577020467	-0.0834345098439497	0.984336899348453
CHILD279	-0.0176705400515351	-0.00609207744323169	0.061858399810718	-0.112560133185065
CHILD280	0.0862182527743196	-0.0677609026507848	0.0861314388665385	1.045284391058
CHILD281	-0.0705801922480729	1.03895042843307	-0.0213674265947545	2.08397767374248
CHILD282	-0.121504470341665	0.851990168741207	-0.0675387077758484	0.926397775450766
CHILD283	0.0708733946838547	1.13110452641716	-0.168897848165049	0.0560059433685054
CHILD284	-0.232386731455441	0.924252578610652	-0.052157628779678	1.00371888435206
CHILD285	-0.0640924340249957	0.901236271981497	0.136469069098299	1.92843488807749
CHILD286	-0.0594227109622041	1.11468494387268	-0.0149770662712431	0.959762526077028
CHILD287	-0.00110258654824258	1.00064048450785	-0.054530465096489	-0.052683245680228
CHILD288	-0.0117806199137865	0.945601088648737	-0.102644174009817	0.935774628303432
CHILD289	1.05692975928032	1.22152768773204	1.05557393491194	0.981103546608392
CHILD290	1.02979885134397	0.973642822896345	0.843140468402152	-0.14284176758149
CHILD291	0.955207542512724	0.970266611320684	0.786177816612041	-1.02135476436866
CHILD292	1.10044986794684	1.12563078183234	0.954310881166238	0.0446530229857609
CHILD293	1.04031587390013	-1.05330520104182	0.95159399896436	0.779510927985383
CHILD294	0.971555382952639	-0.994030008115224	0.941441075422548	-0.0481082155300697
CHILD295	0.934521271899479	-0.95121434259503	0.937808793117386	-1.00198443039151
CHILD296	1.00303661830939	-1.14413071277933	0.842660277331463	-0.0385312005717502
CHILD297	1.02131817566065	-0.0860495033318219	1.09518554192637	1.0215138860736
CHILD298	0.952557981705028	-0.0730325338822751	1.08994446708029	0.0231996373853244
CHILD299	0.981146193617047	0.115413353197071	0.919315900989158	-0.794285727019024
CHILD300	1.10466831860315	0.0759104968184099	1.12686332479888	0.0432222414617667
CHILD301	0.889087092503959	0.0317579066117829	0.986006105004463	1.13945876337238
CHILD302	1.14923892896152	0.135434981496097	0.941172342807419	0.0283806468208054
CHILD303	1.03145397329862	0.0471719045991369	1.00947947794466	-0.920089108561351
CHILD304	0.962946463356169	-0.0338566352601636	1.08920253484154	0.130850957976801
CHILD305	-0.0607607049725339	1.99756009306951	0.989276265990063	1.1399794329966
CHILD306	-0.0963066400002684	2.11407010601225	1.1132337610264	0.148723149533585
CHILD307	0.0701217282375031	1.94201458870319	0.971592613398451	-0.953353966114043
CHILD308	-0.0596528113039395	2.01833525557377	0.833673427338527	-0.0711986886963569
CHILD309	-0.0549291703626457	-0.158656928238121	0.94946170507552	0.955436358589163
CHILD310	-0.127966177541111	-0.00428623890149661	0.997361963922682	0.11478468420631
CHILD311	-0.104842837223065	-0.0975013802458977	0.781176388585683	-1.0617288865297
CHILD312	0.163349115540523	0.187680761759651	0.821114073488924	-0.104468250598787
CHILD313	0.037293075845229	0.881879137518064	1.07230428238406	1.09763029518018
CHILD314	0.0159411223023012	0.923698112835306	0.97302201667498	-0.131226552598684
CHILD315	-0.107681275950533	0.983172158784152	0.968091983682833	-0.79796910538309
CHILD316	0.159877792498054	1.02463591173108	1.0003629162521	-0.0533681597239679
CHILD317	-0.0219937633705199	1.0035041990056	1.07907315857948	0.909312142935142
CHILD318	0.186539421028062	1.13623777718225	0.918787687657644	-0.0080969817083044
CHILD319	-0.0197554526529296	0.978481036535068	0.916237787255242	-1.08510041274578
CHILD320	-0.0189945200628083	1.02622811455903	1.02784367698356	0.074138061737543
CHILD321	0.990745522984579	0.923150392307025	-0.0282291351165155	1.95344086870593
CHILD322	1.09922589044173	0.874078389968634	0.134897905150675	0.918947185851399
CHILD323	0.904055996749356	1.10885215624729	-0.0336404661028629	0.122528425749516
CHILD324	1.0065785403743	0.997584012987375	-0.0648685123762132	0.935997949915916
CHILD325	1.08710993713832	-0.975170366115702	0.135182688886229	2.07242241546211
CHILD326	1.00062159654421	-0.939933748588184	0.119659845216373	0.879398575098473
CHILD327	1.08528632435203	-0.835475147887945	-0.105431232988189	-0.00193680577169989
CHILD328	1.07787389144976	-0.979259250665084	0.109426618916568	1.03983583578914
CHILD329	1.10315930220829	0.0867413202843271	0.0650668853411949	2.09449090156802
CHILD330	1.13748790511207	-0.0696438342182564	-0.059209387635737	1.06712543066375
CHILD331	1.05622639885417	-0.217461159387431	-0.0944785179133285	-0.119392390011081
CHILD332	1.18953986625945	-0.0249926189305078	-0.186902031123902	1.06900121890785
CHILD333	1.02012958738319	-0.000305933251420519	-0.0129602766853724	2.14455628867202
CHILD334	1.25402654944638	0.0889672682841216	-0.0607176566254989	1.08902084434047
CHILD335	1.07288601571792	-0.00455058356554068	0.142970224925534	0.0410844223217749
CHILD336	0.965133477758993	0.0818207449546887	0.285236223921428	0.824809925582772
CHILD337	0.025155853523543	1.89610519778641	-0.0151254902383231	2.04547612041957
CHILD338	-0.208402875552621	2.07033343158743	-0.148558657905497	0.975638976401757
CHILD339	0.0630945370281361	2.09942381890632	0.0957562113698217	-0.0225484912198561
CHILD340	0.0680006800367974	1.8258390311324	-0.022002783998702	0.945078426209645
CHILD341	0.129686893052269	-0.0778294702211919	0.0532204939594381	1.96719770182936
CHILD342	0.0472855052198832	0.0161406955106719	0.0332561102796447	0.982582833452495
CHILD343	0.0550125347895349	0.0483425091173546	0.0739442702566592	-0.0705254838732327
CHILD344	0.011380234996789	0.0887602983375309	0.094227049788642	0.880446069764797
CHILD345	0.104571921749613	0.978115205103963	0.0195845987078058	1.99535431703084
CHILD346	0.0261299177929788	1.02585299731255	-0.0842433823756678	1.0891498889046
CHILD347	0.129198538703694	1.09364892078847	0.0928201902324977	-0.0783118210145534
CHILD348	0.217417998338489	0.885563774405476	-0.0447167833803144	1.085223345097
CHILD349	-0.0592997390483289	0.876478695028338	NA	2.05640844919514
